Title,Date Creat,Latitude,Longitude,Northing,Easting,Descriptio,Biocontrol,Chemical c,Density,Detection,Detectio_1,Notes,Number of,Quarter,Species,Status,timestamp,X,Y
Qon large Bugs And Spray,,-24.211929999999999,30.818930000000002,7320579.899056450463831,278490.082470628025476,,Mealy bug,MSMA,High,Foot,Secondary,,-,2020 - Quarter 2,Queen of the night,Treated,41:28.0,30.818930000000002,-24.211929999999999
Qon Large Car Already Has Bugs,,-24.203150000000001,30.878150000000002,7321645.132419940084219,284491.565901344001759,,Mealy Bug,-,High,Car,Primary,bugs have taken,,2020 - Quarter 2,Queen of the night,,51:41.0,30.878150000000002,-24.203150000000001
Qon Large Car Already Has Bugs,,-24.203150000000001,30.878150000000002,7321645.132419940084219,284491.565901344001759,,Mealy Bug,-,High,Car,Primary,bugs have taken,,,Queen of the night,,51:41.0,30.878150000000002,-24.203150000000001
Qon Large Car Already Has Bugs,,-24.203150000000001,30.878150000000002,7321645.132419940084219,284491.565901344001759,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,already infected,2020/06/27 09:51:41.000,30.878150000000002,-24.203150000000001
Qon Large Car Already Has Bugs Spray,,-24.217590000000001,30.828170000000000,7319967.570883180014789,279438.552027582016308,,Mealy bug,MSMA,High,Car,Primary,already infected with bugs,-,2020 - Quarter 2,Queen of the night,Treated,54:48.0,30.828170000000000,-24.217590000000001
Qon Large Car Already Has Bugs Spray,,-24.217589199999999,30.828168640000001,7319967.657350069843233,279438.412489236972760,,Mealy bug,MSMA,High,Car,Primary,already infected with bugs,,,Queen of the night,,2020/06/12 10:54:48.000,30.828168640000001,-24.217589199999999
Qon Large Car Already Has Bugs. Sprayed,,-24.214269999999999,30.821179999999998,7320324.264563149772584,278722.711173169023823,,Mealy bug,MSMA,High,Car,Primary,already infected with bugs,-,2020 - Quarter 2,Queen of the night,Treated,35:15.0,30.821179999999998,-24.214269999999999
Qon Large Car Already Has Bugs. Sprayed,,-24.214271799999999,30.821178610000000,7320324.062972650863230,278722.573073004023172,,Mealy bug,MSMA,High,Car,Primary,already infected with bugs,,,Queen of the night,,2020/07/01 11:35:15.000,30.821178610000000,-24.214271799999999
Qon Large Car Both,,-24.212720000000001,30.818619999999999,7320491.898315260186791,278459.955688173999079,,Mealy bug,MSMA,High,Car,Primary,,-,2020 - Quarter 2,Queen of the night,Treated,01:37.0,30.818619999999999,-24.212720000000001
Qon Large Car Both,,-24.212440000000001,30.818750000000001,7320523.120403539389372,278472.678197966015432,,Mealy bug,MSMA,High,Car,Primary,,-,2020 - Quarter 2,Queen of the night,Treated,04:34.0,30.818750000000001,-24.212440000000001
Qon Large Car Both,,-24.217919999999999,30.839829999999999,7319949.394325410015881,280623.631544933014084,,Mealy bug,MSMA,High,Car,Primary,,-,2020 - Quarter 2,Queen of the night,Treated,25:04.0,30.839829999999999,-24.217919999999999
Qon Large Car Both,,-24.217922219999998,30.839834339999999,7319949.155238699167967,280624.076238747977186,,Mealy bug,MSMA,High,Car,Primary,,,,Queen of the night,,2020/06/12 11:25:04.000,30.839834339999999,-24.217922219999998
Qon Large Car Both,,-24.212720000000001,30.818619999999999,7320491.898315260186791,278459.955688173999079,,Mealy bug,MSMA,High,Car,Primary,,,2020 - Quarter 2,Queen of the night,,01:37.0,30.818619999999999,-24.212720000000001
Qon Large Car Both,,-24.212720000000001,30.818619999999999,7320491.898315260186791,278459.955688173999079,,Mealy bug,MSMA,High,Car,Primary,,,2020 - Quarter 2,Queen of the night,,01:37.0,30.818619999999999,-24.212720000000001
Qon Large Car Both,,-24.212440000000001,30.818750000000001,7320523.120403539389372,278472.678197966015432,,Mealy bug,MSMA,High,Car,Primary,,,2020 - Quarter 2,Queen of the night,,04:34.0,30.818750000000001,-24.212440000000001
Qon Large Car Both,,-24.212440000000001,30.818750000000001,7320523.120403539389372,278472.678197966015432,,Mealy bug,MSMA,High,Car,Primary,,,2020 - Quarter 2,Queen of the night,,04:34.0,30.818750000000001,-24.212440000000001
Qon Large Car Both. Spray Killed Most of Plant. Bugs Did Take. Revisit For Marula. Revisited 29 august. Bugs Did Take. Plant Mostly Dead From Spray,,-24.204630000000002,30.843129999999999,7321426.703025950118899,280936.131654196011368,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,,57:11.0,30.843129999999999,-24.204630000000002
Qon Large Car Both. Spray Killed Most of Plant. Bugs Did Take. Revisit For Marula. Revisited 29. Bugs Did Take. Plant Mostly Dead From Spray,,-24.204630000000002,30.843129999999999,7321426.703025950118899,280936.131654196011368,,Mealy Bug,MSMA,High,Car,Primary,dying bugs did take,,,Queen of the night,bugs have taken,2020/07/24 07:57:11.000,30.843129999999999,-24.204630000000002
Qon Large Car Bugs,,-24.208300000000001,30.890809999999998,7321094.161041229963303,285786.398692224989645,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,,56:43.0,30.890809999999998,-24.208300000000001
Qon Large Car Bugs,,-24.197679999999998,30.886140000000001,7322263.336194979958236,285294.159466116980184,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,,33:04.0,30.886140000000001,-24.197679999999998
Qon Large Car Bugs,,-24.193049999999999,30.893219999999999,7322787.051257329992950,286005.763445238990244,,Mealy Bug,-,High,Car,Primary,bugs have taken,,,Queen of the night,,02:54.0,30.893219999999999,-24.193049999999999
Qon Large Car Bugs,,-24.188179999999999,30.890039999999999,7323321.611324819736183,285674.516372204001527,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,,39:16.0,30.890039999999999,-24.188179999999999
Qon Large Car Bugs,,-24.188050000000000,30.874269999999999,7323311.731647789478302,284071.922724049014505,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,,29:57.0,30.874269999999999,-24.188050000000000
Qon Large Car Bugs,,-24.185089999999999,30.867830000000001,7323629.637596880085766,283412.555351716990117,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,,14:41.0,30.867830000000001,-24.185089999999999
Qon Large Car Bugs,,-24.181049999999999,30.873300000000000,7324085.605671680532396,283961.565393784025218,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,,56:02.0,30.873300000000000,-24.181049999999999
Qon Large Car Bugs,,-24.178049999999999,30.864190000000001,7324403.798067680560052,283030.773875043028966,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,,31:52.0,30.864190000000001,-24.178049999999999
Qon Large Car Bugs,,-24.178049999999999,30.865620000000000,7324406.016961080022156,283176.087394913018215,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,,27:44.0,30.865620000000000,-24.178049999999999
Qon Large Car Bugs,,-24.177299999999999,30.858670000000000,7324478.295041490346193,282468.570278225000948,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,,48:13.0,30.858670000000000,-24.177299999999999
Qon Large Car Bugs,,-24.171029999999998,30.850780000000000,7325160.513119920156896,281656.123507638985757,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,,24:32.0,30.850780000000000,-24.171029999999998
Qon Large Car Bugs,,-24.188179999999999,30.890039999999999,7323321.611324819736183,285674.516372204001527,,Mealy Bug,,High,Car,Primary,,,,Queen of the night,,2020/07/03 09:39:16.000,30.890039999999999,-24.188179999999999
Qon Large Car Bugs,,-24.197679999999998,30.886140000000001,7322263.336194979958236,285294.159466116980184,,Mealy Bug,,High,Car,Primary,,,,Queen of the night,,2020/07/03 10:33:04.000,30.886140000000001,-24.197679999999998
Qon Large Car Bugs,,-24.193049999999999,30.893219999999999,7322787.051257329992950,286005.763445238990244,,Mealy Bug,,High,Car,Primary,,,,Queen of the night,,2020/07/09 11:02:54.000,30.893219999999999,-24.193049999999999
Qon Large Car Bugs,,-24.208300000000001,30.890809999999998,7321094.161041229963303,285786.398692224989645,,Mealy Bug,,High,Car,Primary,,,,Queen of the night,,2020/07/09 15:56:43.000,30.890809999999998,-24.208300000000001
Qon Large Car Bugs,,-24.185089999999999,30.867830000000001,7323629.637596880085766,283412.555351716990117,,Mealy Bug,,High,Car,Primary,,,,Queen of the night,,2020/07/30 11:14:41.000,30.867830000000001,-24.185089999999999
Qon Large Car Bugs,,-24.178049999999999,30.865620000000000,7324406.016961080022156,283176.087394913018215,,Mealy Bug,,High,Car,Primary,,,,Queen of the night,,2020/07/30 12:27:44.000,30.865620000000000,-24.178049999999999
Qon Large Car Bugs,,-24.178049999999999,30.864190000000001,7324403.798067680560052,283030.773875043028966,,Mealy Bug,,High,Car,Primary,,,,Queen of the night,,2020/07/30 12:31:52.000,30.864190000000001,-24.178049999999999
Qon Large Car Bugs,,-24.171029999999998,30.850780000000000,7325160.513119920156896,281656.123507638985757,,Mealy Bug,,High,Car,Primary,,,,Queen of the night,,2020/09/10 09:24:32.000,30.850780000000000,-24.171029999999998
Qon Large Car Bugs,,-24.177299999999999,30.858670000000000,7324478.295041490346193,282468.570278225000948,,Mealy Bug,,High,Car,Primary,,,,Queen of the night,,2020/09/10 10:48:13.000,30.858670000000000,-24.177299999999999
Qon Large Car Bugs,,-24.212219999999999,30.876629999999999,7320638.122369159944355,284352.412063280993607,,Mealy Bug,,High,Car,Primary,,,,Queen of the night,,2020/11/05 14:24:01.000,30.876629999999999,-24.212219999999999
Qon Large Car Bugs,,-24.215610000000002,30.834370000000000,7320196.679509551264346,280064.995185651001520,,Mealy bug,-,High,Car,Primary,needs chemical control,-,2020 - Quarter 2,Queen of the night,Treated,45:21.0,30.834370000000000,-24.215610000000002
Qon Large Car Bugs,,-24.209250000000001,30.827819999999999,7320890.841062510386109,279388.624709267984144,,Mealy bug,-,High,Car,Primary,needs chemical control,-,2020 - Quarter 2,Queen of the night,Treated,52:32.0,30.827819999999999,-24.209250000000001
Qon Large Car Bugs,,-24.215608069999998,30.834371210000000,7320196.895202090032399,280065.114792781998403,,Mealy bug,,High,Car,Primary,,,,Queen of the night,,2020/06/09 12:45:21.000,30.834371210000000,-24.215608069999998
Qon Large Car Bugs,,-24.209248590000001,30.827822309999998,7320891.000898679718375,279388.856963757018093,,Mealy bug,,High,Car,Primary,,,,Queen of the night,,2020/07/01 10:52:32.000,30.827822309999998,-24.209248590000001
Qon Large Car Bugs Only,,-24.211340000000000,30.833310000000001,7320667.996362930163741,279949.970978942001238,,Mealy bug,-,High,Car,Primary,needs chemical control,-,2020 - Quarter 2,Queen of the night,Treated,08:26.0,30.833310000000001,-24.211340000000000
Qon Large Car Bugs Only,,-24.211343500000002,30.833306430000000,7320667.603040889836848,279949.614308050018735,,Mealy bug,,High,Car,Primary,,,,Queen of the night,,2020/06/09 12:08:26.000,30.833306430000000,-24.211343500000002
Qon Large Car Bugs PaulбТТs House,,-24.213480000000001,30.819759999999999,7320409.521476729772985,278577.085452864994295,,Mealy bug,-,High,Car,Primary,needs chemical control,-,2020 - Quarter 2,Queen of the night,Treated,39:32.0,30.819759999999999,-24.213480000000001
Qon Large Car Bugs Paulтs House,,-24.213479809999999,30.819759210000001,7320409.541269970126450,278577.004866779025178,,Mealy bug,,High,Car,Primary,,,,Queen of the night,,2020/07/01 12:39:32.000,30.819759210000001,-24.213479809999999
Qon Large Car Bugs Revisit Bugs Taken,,-24.172090000000001,30.848189999999999,7325039.051297580823302,281394.723566649015993,,Mealy Bug,-,High,Car,Primary,bugs have taken,,,Queen of the night,,47:33.0,30.848189999999999,-24.172090000000001
Qon Large Car Bugs Revisit Bugs Taken,,-24.172090000000001,30.848189999999999,7325039.051297580823302,281394.723566649015993,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,bugs have taken,2020/07/25 11:47:33.000,30.848189999999999,-24.172090000000001
Qon Large Car Bugs Something Eating On It Termites Update 1st August Bugs have taken,,-24.216255860000000,30.827046339999999,7320113.577680969610810,279322.101417901983950,,Mealy bug,,High,Car,Primary,bugs have taken,,,Queen of the night,,2020/06/29 09:43:06.000,30.827046339999999,-24.216255860000000
Qon Large Car Bugs Update 23 August. Bugs Didnt Spread Added More Bugs,,-24.188079999999999,30.879210000000000,7323316.033694049343467,284573.923512850014959,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,,33:17.0,30.879210000000000,-24.188079999999999
Qon Large Car Bugs Update 23 August. Bugs Didnтt Spread Added More Bugs,,-24.188079999999999,30.879210000000000,7323316.033694049343467,284573.923512850014959,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,bugs didnt take. Added more bugs,2020/07/30 14:33:17.000,30.879210000000000,-24.188079999999999
Qon Large Car Bugs.,,-24.180080000000000,30.867370000000001,7324183.871655779890716,283357.348194381978828,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,,39:03.0,30.867370000000001,-24.180080000000000
Qon Large Car Bugs.,,-24.180080000000000,30.867370000000001,7324183.871655779890716,283357.348194381978828,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,,2020/07/30 13:39:03.000,30.867370000000001,-24.180080000000000
Qon Large Car Bugs. Evidence Of Moth,,-24.221910000000001,30.905090000000001,7319608.463930819183588,287259.756254033010919,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,,30:48.0,30.905090000000001,-24.221910000000001
Qon Large Car Bugs. Evidence Of Moth,,-24.221910000000001,30.905090000000001,7319608.463930819183588,287259.756254033010919,,Mealy Bug,-,High,Car,Primary,damaged by something else,,,Queen of the night,,2020/07/09 15:30:48.000,30.905090000000001,-24.221910000000001
Qon Large Car Bugs. Need To Revisit,,-24.185759999999998,30.849630000000001,7323527.094034920446575,281564.348961939977016,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,,24:17.0,30.849630000000001,-24.185759999999998
Qon Large Car Bugs. Need To Revisit,,-24.178780000000000,30.847040000000000,7324296.209624949842691,281289.265835390018765,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,,17:33.0,30.847040000000000,-24.178780000000000
Qon Large Car Bugs. Need To Revisit,,-24.178780000000000,30.847040000000000,7324296.209624949842691,281289.265835390018765,,Mealy Bug,,High,Car,Primary,,,,Queen of the night,,2020/07/25 16:17:33.000,30.847040000000000,-24.178780000000000
Qon Large Car Bugs. Need To Revisit,,-24.185759999999998,30.849630000000001,7323527.094034920446575,281564.348961939977016,,Mealy Bug,,High,Car,Primary,,,,Queen of the night,,2020/07/25 16:24:17.000,30.849630000000001,-24.185759999999998
Qon Large Car Bugs. Update 10 September. Bugs Have Spread,,-24.175239999999999,30.864020000000000,7324714.792173559777439,283008.744307868997566,,Mealy Bug,,High,Car,Primary,,,,Queen of the night,bugs have taken,2020/07/30 13:32:54.000,30.864020000000000,-24.175239999999999
Qon Large Car Bugs. Update 9 December 2020 Bugs Have Taken,,-24.181049999999999,30.873300000000000,7324085.605671680532396,283961.565393784025218,,Mealy Bug,,High,Car,Primary,,,,Queen of the night,bugs have taken,2020/07/30 13:56:02.000,30.873300000000000,-24.181049999999999
Qon Large Car Just Spray,,-24.193069999999999,30.856200000000001,7322727.630570930428803,282244.361580895027146,,-,MSMA,High,Car,Primary,needs biological control,,2019 - Quarter 4,Queen of the night,,29:02.0,30.856200000000001,-24.193069999999999
qon large car just spray,,-24.220410000000001,30.880360000000000,7319736.692003379575908,284745.115738824009895,,-,MSMA,High,Car,Primary,needs biological control,,2020 - Quarter 1,Queen of the night,,49:06.0,30.880360000000000,-24.220410000000001
Qon Large Car Nursery And Spray,,-24.188009999999998,30.874210000000001,7323316.069631190039217,284065.758767754014116,,-,MSMA,High,Car,Primary,nursery,,,Queen of the night,,2020/12/09 10:31:44.000,30.874210000000001,-24.188009999999998
Qon Large Car Revisit. Infected With Bugs,,-24.209109999999999,30.889669999999999,7321002.690135969780385,285671.938727523025591,,Mealy Bug,-,High,Car,Primary,bugs have taken,,,Queen of the night,,00:51.0,30.889669999999999,-24.209109999999999
Qon Large Car Revisit. Infected With Bugs,,-24.209109999999999,30.889669999999999,7321002.690135969780385,285671.938727523025591,,Mealy Bug,-,High,Car,Primary,,,,Queen of the night,bugs have taken,2020/07/09 16:00:51.000,30.889669999999999,-24.209109999999999
Qon Large Car Spray,,-24.193729999999999,30.855119999999999,7322652.839427639730275,282135.748859348008409,,-,MSMA,High,Car,Primary,needs biological control,,2019 - Quarter 4,Queen of the night,,38:13.0,30.855119999999999,-24.193729999999999
Qon Large Car Spray,,-24.201989999999999,30.930520000000001,7321853.439880769699812,289810.255056948983110,,-,MSMA,High,Car,Primary,needs biological control,,2020 - Quarter 2,Queen of the night,,59:16.0,30.930520000000001,-24.201989999999999
Qon Large Car Spray,,-24.201989999999999,30.930520000000001,7321853.439880769699812,289810.255056948983110,,-,MSMA,High,Car,Primary,,,2020 - Quarter 2,Queen of the night,,59:16.0,30.930520000000001,-24.201989999999999
Qon Large Car Spray,,-24.215299999999999,30.893999999999998,7320323.682781199924648,286122.172619646997191,,-,MSMA,High,Car,Primary,,,,Queen of the night,,53:01.0,30.893999999999998,-24.215299999999999
Qon Large Car Spray,,-24.201989999999999,30.930520000000001,7321853.439880769699812,289810.255056948983110,,-,MSMA,High,Foot,Secondary,,,,Queen of the night,,59:16.0,30.930520000000001,-24.201989999999999
Qon Large Car Spray,,-24.195380000000000,30.927019999999999,7322580.326164769940078,289443.805851941986475,,-,MSMA,High,Car,Primary,,,,Queen of the night,,22:25.0,30.927019999999999,-24.195380000000000
Qon Large Car Spray,,-24.175609999999999,30.860070000000000,7324667.671159789897501,282607.971678115020040,,-,MSMA,High,Car,Primary,,,,Queen of the night,,24:05.0,30.860070000000000,-24.175609999999999
Qon Large Car Spray,,-24.172760000000000,30.863540000000000,7324988.751577530056238,282955.769969083019532,,-,MSMA,High,Car,Primary,,,,Queen of the night,,02:51.0,30.863540000000000,-24.172760000000000
Qon Large Car Spray,,-24.215299999999999,30.893999999999998,7320323.682781199924648,286122.172619646997191,,-,MSMA,High,Car,Primary,,,,Queen of the night,,2020/07/03 15:53:01.000,30.893999999999998,-24.215299999999999
