Title,,,,,Date Created,Latitude,Longitude,Northing,Easting,Description,Biocontrol,Camera,Chemical c,Density,Detection method,Detection method description,Done,Done_1,field_2,field_3,Grid,id,layer,Notes,Number of,path,Plot,Point Id,Quarter,Seedling,Sex,Species,Status,timestamp,Tree#,WKT,X,Y,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.19003,30.88923,-2776581248,3438573355,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,6 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,19:36.0,,,30.88923,-24.19003,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18995,30.88888,-2776571485,3438534393,,-,,MSMA,Med,Car,Primary,,,,,,,,,6 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,09:09.0,,,30.88888,-24.18995,,,,,,,
Pp Med Car Spray 6c,,,,,,-24.18995,30.88888,-2776571485,3438534393,,-,,MSMA,Med,Car,Primary,,,,,,,,,,,,,,,,Prickly Pear,,09:09.0,,,30.88888,-24.18995,,,,,,,
Pp Med Car Spray 6c,,,,,,-24.18995,30.88888,-2776571485,3438534393,,-,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,09:09.0,,,30.88888,-24.18995,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18987,30.83851,-2776561723,3432927.23,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2019 - Quarter 3,,,Prickly pear,Treated,04:37.0,,,30.83851,-24.18987,,,,,,,
PP large car bugs revisitation plant can't be found 25 Feb 2021,,,,,,-24.18984,30.85088,-2776558062,3434304252,,-,,-,Low,Car,Primary,,,,,,,,Removed to nursery,,,,,2019 - Quarter 4,,,Prickly pear,Treated,00:51.0,,,30.85088,-24.18984,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18969,30.84797,-2776539756,3433980312,,Cochineal bug,,-,Low,Car,Primary,,,,,,,,needs chemical control,,,,,2019 - Quarter 3,,,Prickly pear,Treated,00:30.0,,,30.84797,-24.18969,,,,,,,
Pp Large Car Bugs 9c Evidence Of Moth,,,,,,-24.18967,30.88994,-2776537316,3438652391,,Cochineal bug,,,High,Car,Primary,,,,,,,,evidence of moth,,,,,,,,Prickly Pear,,27:32.0,,,30.88994,-24.18967,,,,,,,
Pp Large Car Bugs 9c Evidence Of Moth,,,,,,-24.18967,30.88994,-2776537316,3438652391,,Cochineal bug,,-,High,Car,Primary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,27:32.0,,,30.88994,-24.18967,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18967,30.88994,-2776537316,3438652391,,Cochineal bug,,-,High,Car,Primary,,,,,,,,,9 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,27:32.0,,,30.88994,-24.18967,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18966,30.87424,-2776536095,3436904675,,Cochineal bug,,MSMA,High,Car,Primary,,,,,,,,,,,,,2020 - Quarter 1,,,Prickly pear,Treated,28:18.0,,,30.87424,-24.18966,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18966,30.84762,-2776536095,3433941351,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,,,,,2019 - Quarter 3,,,Prickly pear,Treated,56:37.0,,,30.84762,-24.18966,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18957,30.89094,-2776525112,3438763711,,-,,MSMA,Med,Car,Primary,,,,,,,,Update - Dead,4 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,33:25.0,,,30.89094,-24.18957,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18957,30.84569,-2776525112,3433726504,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2019 - Quarter 3,,,Prickly pear,Treated,23:11.0,,,30.84569,-24.18957,,,,,,,
Pp Med Car 4c Nursery,,,,,,-24.18957,30.89094,-2776525112,3438763711,,-,,-,Med,Car,Primary,,,,,,,,Nursery,,,,,2020 - Quarter 3,,,Prickly Pear,,33:25.0,,,30.89094,-24.18957,,,,,,,
Pp Med Car 4c Nursery,,,,,,-24.18957,30.89094,-2776525112,3438763711,,-,,-,Med,Car,Primary,,,,,,,,nursery,,,,,,,,Prickly Pear,,33:25.0,,,30.89094,-24.18957,,,,,,,
qon Medium (already infected with bugs),,,,,,-24.18942,30.84704,-2776506807,3433876785,,-,,MSMA,Med,Car,Primary,,,,,,,,bugs have taken,,,,,2019 - Quarter 3,,,Queen of the night,,48:10.0,,,30.84704,-24.18942,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.1894,30.84982,-2776504366,3434186253,,-,,MSMA,Low,Car,Primary,,,,,,,,Update - Dead,,,,,2019 - Quarter 3,,,Prickly pear,Treated,27:48.0,,,30.84982,-24.1894,,,,,,,
Pp Large Car 9c Spray,,,,,,-24.18933,30.85094,-2776495824,3434310931,,-,,MSMA,High,Car,Primary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,31:20.0,,,30.85094,-24.18933,,,,,,,
Pp Large Car 9c Spray,,,,,,-24.18933,30.85094,-2776495824,3434310931,,-,,MSMA,High,Car,Primary,,,,,,,,,,,,,,,,Prickly Pear,,31:20.0,,,30.85094,-24.18933,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18933,30.8462,-2776495824,3433783277,,-,,-,Low,Car,Primary,,,,,,,,Removed to nursery,,,,,2019 - Quarter 3,,,Prickly pear,Treated,52:25.0,,,30.8462,-24.18933,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18926,30.83941,-2776487281,3433027418,,Cochineal bug,,MSMA,Low,Foot,Secondary,,,,,,,,,,,,,2019 - Quarter 3,,,Prickly pear,Treated,37:12.0,,,30.83941,-24.18926,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18922,30.83868,-2776482.4,3432946154,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,Needs biological control,,,,,2019 - Quarter 3,,,Prickly pear,Treated,56:03.0,,,30.83868,-24.18922,,,,,,,
Pp Large Car Untreated,,,,,,-24.18922,30.85098,-2776482.4,3434315384,,-,,-,High,Car,Primary,,,,,,,,,,,,,,,,Prickly Pear,untreated,44:29.0,,,30.85098,-24.18922,,,,,,,
Pp Large Car Untreated,,,,,,-24.18922,30.85098,-2776482.4,3434315384,,-,,-,High,Car,Primary,,,,,,,,,,,,,,,,Prickly Pear,untreated,44:29.0,,,30.85098,-24.18922,,,,,,,
Pp Large Car Untreated,,,,,,-24.18922,30.85098,-2776482.4,3434315384,,-,,-,High,Car,Primary,,,,,,,,,,,,,,,,Prickly Pear,untreated,44:29.0,,,30.85098,-24.18922,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18918,30.84997,-2776477519,3434202951,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,,,,,2019 - Quarter 3,,,Prickly pear,Treated,32:55.0,,,30.84997,-24.18918,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18918,30.83956,-2776477519,3433044115,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,Needs biological control,,,,,2019 - Quarter 3,,,Prickly pear,Treated,33:49.0,,,30.83956,-24.18918,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18918,30.84005,-2776477519,3433098662,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2019 - Quarter 3,,,Prickly pear,Treated,49:44.0,,,30.84005,-24.18918,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18917,30.87623,-2776476298,3437126201,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2020 - Quarter 1,,,Prickly pear,Treated,15:15.0,,,30.87623,-24.18917,,,,,,,
Queen Of The Night,, Medium, Car, No Bugs,2021-06-01T09:59:33+02:00,-24.18916246,30.82720535,-2776475379,3431668802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18913,30.86806,-2776471417,3436216721,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2020 - Quarter 1,,,Prickly pear,Treated,40:34.0,,,30.86806,-24.18913,,,,,,,
Pp Med Car Spray 5c,,,,,,-24.1891,30.8777,-2776467756,3437289841,,-,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,07:34.0,,,30.8777,-24.1891,,,,,,,
Pp Med Car Spray 5c,,,,,,-24.1891,30.8777,-2776467756,3437289841,,-,,MSMA,Med,Car,Primary,,,,,,,,,,,,,,,,Prickly Pear,,07:34.0,,,30.8777,-24.1891,,,,,,,
Pp Med Car Nursery 5c,,,,,,-24.18908,30.84295,-2776465315,3433421489,,-,,-,Med,Car,Primary,,,,,,,,nursery,,,,,,,,Prickly Pear,,13:53.0,,,30.84295,-24.18908,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18903,30.84985,-2776459214,3434189593,,-,,MSMA,Low,Car,Primary,,,,,,,,Needs biological control,,,,,2019 - Quarter 3,,,Prickly pear,Treated,34:29.0,,,30.84985,-24.18903,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24189.00,30.85004,-2776455553,3434210744,,-,,MSMA,Med,Car,Primary,,,,,,,,Update - Dead,,,,,2019 - Quarter 3,,,Prickly pear,Treated,38:10.0,,,30.85004,-24189,,,,,,,
qon karge car just spray,,,,,,-24189.00,30.86397,-2776455553,3435761424,,-,,MSMA,High,Car,Primary,,,,,,,,needs biological control,,,,,2020 - Quarter 1,,,Queen of the night,,29:10.0,,,30.86397,-24189,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18899,30.84597,-2776454332,3433757673,,-,,MSMA,Low,Car,Primary,,,,,,,,Update - Dead,,,,,2019 - Quarter 3,,,Prickly pear,Treated,01:09.0,,,30.84597,-24.18899,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18898,30.84983,-2776453112,3434187367,,-,,MSMA,Low,Car,Primary,,,,,,,,Update - Dead,,,,,2019 - Quarter 3,,,Prickly pear,Treated,35:32.0,,,30.84983,-24.18898,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18895,30.83881,-2776449451,3432960626,,Cochineal bug,,MSMA,Low,Foot,Secondary,,,,,,,,,,,,,2019 - Quarter 3,,,Prickly pear,Treated,44:55.0,,,30.83881,-24.18895,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18895,30.83877,-2776449451,3432956173,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,,,,,,2019 - Quarter 3,,,Prickly pear,Treated,48:14.0,,,30.83877,-24.18895,,,,,,,
Pp Large Car Bugs 8c. Evidence Of Moth,,,,,,-24.18894,30.87313,-2776448.23,3436781111,,Cochineal bug,,,High,Car,Primary,,,,,,,,evidence of moth,,,,,,,,Prickly Pear,,36:12.0,,,30.87313,-24.18894,,,,,,,
Pp Large Car Bugs 8c. Evidence Of Moth,,,,,,-24.18894,30.87313,-2776448.23,3436781111,,Cochineal bug,,-,High,Car,Primary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,36:12.0,,,30.87313,-24.18894,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18891,30.84992,-2776444569,3434197385,,-,,MSMA,Low,Car,Primary,,,,,,,,Update - Dead,,,,,2019 - Quarter 3,,,Prickly pear,Treated,36:58.0,,,30.84992,-24.18891,,,,,,,
Pp Med Walk Spray,,,,,,-24.1889,30.87316,-2776443349,3436784.45,,-,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,36:46.0,,,30.87316,-24.1889,,,,,,,
Pp Med Walk Spray,,,,,,-24.1889,30.87316,-2776443349,3436784.45,,-,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,36:46.0,,,30.87316,-24.1889,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18888,30.8678,-2776440908,3436187778,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 1,,,Prickly pear,Treated,41:36.0,,,30.8678,-24.18888,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18882,30.8496,-2776433586,3434161763,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,,,,,2019 - Quarter 3,,,Prickly pear,Treated,43:16.0,,,30.8496,-24.18882,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18874,30.86837,-2776423824,3436251.23,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,,,,,2020 - Quarter 1,,,Prickly pear,Treated,23:06.0,,,30.86837,-24.18874,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18857,30.85485,-2776403078,3434746191,,-,,MSMA,Med,Car,Primary,,,,,,,,Needs biological control,,,,,2019 - Quarter 4,,,Prickly pear,Treated,50:42.0,,,30.85485,-24.18857,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18855,30.86814,-2776400637,3436225627,,Cochineal bug,,-,Med,Foot,Secondary,,,,,,,,needs chemical control,,,,,2020 - Quarter 1,,,Prickly pear,Treated,23:51.0,,,30.86814,-24.18855,,,,,,,
Pp car, Medium, 5clads, No Bugs,04-Jun,2021-06-08T14:25:29+02:00,-24.18850965,30.85817614,-2776395713,3435116455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pp Large Car Bugs 7c,,,,,,-24.18846,30.87716,-2776389654,3437229728,,Cochineal bug,,-,High,Car,Primary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,05:12.0,,,30.87716,-24.18846,,,,,,,
Pp Large Car Bugs 7c,,,,,,-24.18846,30.87716,-2776389654,3437229728,,Cochineal bug,,,High,Car,Primary,,,,,,,,,,,,,,,,Prickly Pear,,05:12.0,,,30.87716,-24.18846,,,,,,,
Pp Med Walk Spray,,,,,,-24.18845,30.92007,-2776388434,3442006448,,-,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,44:35.0,,,30.92007,-24.18845,,,,,,,
Pp Med Walk Spray,,,,,,-24.18845,30.92007,-2776388434,3442006448,,-,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,44:35.0,,,30.92007,-24.18845,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18839,30.84803,-2776381112,3433986992,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2019 - Quarter 3,,,Prickly pear,Treated,13:12.0,,,30.84803,-24.18839,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18834,30.84941,-2776375.01,3434140612,,-,,MSMA,Low,Car,Primary,,,,,,,,Needs biological control,,,,,2019 - Quarter 3,,,Prickly pear,Treated,45:35.0,,,30.84941,-24.18834,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18831,30.84933,-2776371349,3434131707,,-,,MSMA,Low,Car,Primary,,,,,,,,Needs biological control,,,,,2019 - Quarter 3,,,Prickly pear,Treated,52:37.0,,,30.84933,-24.18831,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18831,30.84194,-2776371349,3433309056,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,,,,,2019 - Quarter 3,,,Prickly pear,Treated,10:27.0,,,30.84194,-24.18831,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18831,30.84946,-2776371349,3434146178,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,,,,,2019 - Quarter 3,,,Prickly pear,Treated,46:00.0,,,30.84946,-24.18831,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18831,30.85663,-2776371349,3434944339,,-,,MSMA,Med,Car,Primary,,,,,,,,Needs biological control,,,,,2019 - Quarter 4,,,Prickly pear,Treated,06:37.0,,,30.85663,-24.18831,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18826,30.84922,-2776365247,3434119462,,-,,MSMA,Low,Car,Primary,,,,,,,,Needs biological control,,,,,2019 - Quarter 3,,,Prickly pear,Treated,48:05.0,,,30.84922,-24.18826,,,,,,,
PP small nursery car 1c,,,,,,-24.18826,30.91983,-2776365247,3441979731,,-,,-,Low,Car,Primary,,,,,,,,Nursery,,,,,2020 - Quarter 3,,,Prickly Pear,,41:00.0,,,30.91983,-24.18826,,,,,,,
PP small nursery car 1c,,,,,,-24.18826,30.91983,-2776365247,3441979731,,-,,-,Low,Car,Primary,,,,,,,,Nursery,,,,,2020 - Quarter 3,,,Prickly Pear,,41:00.0,,,30.91983,-24.18826,,,,,,,
Pp Small Nursery car 3c,,,,,,-24.18826,30.91983,-2776365247,3441979731,,-,,-,Low,Car,Primary,,,,,,,,nursery,,,,,,,,Prickly Pear,,41:00.0,,,30.91983,-24.18826,,,,,,,
Pp Small Nursery car 3c,,,,,,-24.18826,30.91983,-2776365247,3441979731,,-,,-,Low,Car,Primary,,,,,,,,nursery,,,,,,,,Prickly Pear,,41:00.0,,,30.91983,-24.18826,,,,,,,
Pp Small Nursery car 3c,,,,,,-24.18826,30.91983,-2776365247,3441979731,,-,,-,Low,Car,Primary,,,,,,,,nursery,,,,,,,,Prickly Pear,,41:00.0,,,30.91983,-24.18826,,,,,,,
Pp Small Nursery car 3c,,,,,,-24.18826,30.91983,-2776365247,3441979731,,-,,-,Low,Car,Primary,,,,,,,,nursery,,,,,,,,Prickly Pear,,41:00.0,,,30.91983,-24.18826,,,,,,,
Pp Small Nursery car 3c,,,,,,-24.18826,30.91983,-2776365247,3441979731,,-,,-,Low,Car,Primary,,,,,,,,nursery,,,,,,,,Prickly Pear,,41:00.0,,,30.91983,-24.18826,,,,,,,
PP small nursery car 3c,,,,,,-24.18826,30.91983,-2776365247,3441979731,,-,,-,Low,Car,Primary,,,,,,,,Nursery,,,,,2020 - Quarter 3,,,Prickly Pear,,41:00.0,,,30.91983,-24.18826,,,,,,,
PP small nursery car 3c,,,,,,-24.18826,30.91983,-2776365247,3441979731,,-,,-,Low,Car,Primary,,,,,,,,Nursery,,,,,2020 - Quarter 3,,,Prickly Pear,,41:00.0,,,30.91983,-24.18826,,,,,,,
PP small nursery car 3c,,,,,,-24.18826,30.91983,-2776365247,3441979731,,-,,-,Low,Car,Primary,,,,,,,,Nursery,,,,,2020 - Quarter 3,,,Prickly Pear,,41:00.0,,,30.91983,-24.18826,,,,,,,
PP small nursery car 3c,,,,,,-24.18826,30.91983,-2776365247,3441979731,,-,,-,Low,Car,Primary,,,,,,,,Nursery,,,,,2020 - Quarter 3,,,Prickly Pear,,41:00.0,,,30.91983,-24.18826,,,,,,,
Pp Small Nursery car low 1c,,,,,,-24.18826,30.91983,-2776365247,3441979731,,-,,-,Low,Car,Primary,,,,,,,,nursery,,,,,,,,Prickly Pear,,41:00.0,,,30.91983,-24.18826,,,,,,,
Pp Small Nursery car low 1c,,,,,,-24.18826,30.91983,-2776365247,3441979731,,-,,-,Low,Car,Primary,,,,,,,,nursery,,,,,,,,Prickly Pear,,41:00.0,,,30.91983,-24.18826,,,,,,,
Pp Small Nursery max 3c,,,,,,-24.18826,30.91983,-2776365247,3441979731,,-,,-,Low,Car,Primary,,,,,,,,Nursery,,,,,2020 - Quarter 3,,,Prickly Pear,,41:00.0,,,30.91983,-24.18826,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18825,30.84931,-2776364027,3434129481,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,,,,,2019 - Quarter 3,,,Prickly pear,Treated,46:44.0,,,30.84931,-24.18825,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18825,30.84834,-2776364027,3434021501,,-,,MSMA,Med,Car,Primary,,,,,,,,Needs biological control,,,,,2019 - Quarter 3,,,Prickly pear,Treated,18:06.0,,,30.84834,-24.18825,,,,,,,
Pp Large Walk Untreated. Bugs Should Spread,,,,,,-24.18823,30.91981,-2776361586,3441977505,,-,,-,High,Foot,Secondary,,,,,,,,-,,,,,,,,Prickly Pear,See if bugs spread from infected plant nearby,40:46.0,,,30.91981,-24.18823,,,,,,,
Pp Large Walk Untreated. Bugs Should Spread,,,,,,-24.18823,30.91981,-2776361586,3441977505,,-,,-,High,Foot,Secondary,,,,,,,,bugs should spread,,,,,2020 - Quarter 3,,,Prickly Pear,,40:46.0,,,30.91981,-24.18823,,,,,,,
,,,,,,-24.18822028,30.82434515,-2776360401,3431350407,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18822,30.84909,-2776360366,3434104.99,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2019 - Quarter 3,,,Prickly pear,Treated,48:47.0,,,30.84909,-24.18822,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18821,30.8493,-2776359146,3434128367,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,,,,,2019 - Quarter 3,,,Prickly pear,Treated,47:11.0,,,30.8493,-24.18821,,,,,,,
Pp Med Car Bugs 5c,,,,,,-24.18818,30.91975,-2776355485,3441970825,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,40:27.0,,,30.91975,-24.18818,,,,,,,
Pp Med Car Bugs 5c,,,,,,-24.18818,30.91975,-2776355485,3441970825,,Cochineal bug,,,Med,Car,Primary,,,,,,,,,,,,,,,,Prickly Pear,,40:27.0,,,30.91975,-24.18818,,,,,,,
Qon Large Car Bugs,,,,,,-24.18818,30.89004,-2776355485,3438663523,,Mealy Bug,,-,High,Car,Primary,,,,,,,,,,,,,,,,Queen of the night,,39:16.0,,,30.89004,-24.18818,,,,,,,
Qon Large Car Bugs,,,,,,-24.18818,30.89004,-2776355485,3438663523,,Mealy Bug,,,High,Car,Primary,,,,,,,,,,,,,,,,Queen of the night,,39:16.0,,,30.89004,-24.18818,,,,,,,
Pp Large Walk Spray,,,,,,-24.18814,30.87916,-2776350603,3437452367,,-,,MSMA,High,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,needs biological control,35:18.0,,,30.87916,-24.18814,,,,,,,
Pp Large Walk Spray,,,,,,-24.18814,30.87916,-2776350603,3437452367,,-,,MSMA,High,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,35:18.0,,,30.87916,-24.18814,,,,,,,
Pp Med Sense 5c Car Spray,,,,,,-24.18812,30.87916,-2776348163,3437452367,,-,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,34:09.0,,,30.87916,-24.18812,,,,,,,
Pp Med Sense 5c Car Spray,,,,,,-24.18812,30.87916,-2776348163,3437452367,,-,,MSMA,Med,Car,Primary,,,,,,,,,,,,,,,,Prickly Pear,,34:09.0,,,30.87916,-24.18812,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18811,30.8425,-2776346942,3433371395,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2019 - Quarter 3,,,Prickly pear,Treated,39:16.0,,,30.8425,-24.18811,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18811,30.8425,-2776346942,3433371395,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2019 - Quarter 3,,,Prickly pear,Treated,39:16.0,,,30.8425,-24.18811,,,,,,,
Ppmlarge Car Bugs 8c,,,,,,-24.1881,30.91956,-2776345722,3441949675,,Cochineal bug,,-,High,Car,Primary,,,,,,,,,,,,,,,,Prickly Pear,,48:35.0,,,30.91956,-24.1881,,,,,,,
Ppmlarge Car Bugs 8c,,,,,,-24.1881,30.91956,-2776345722,3441949675,,Cochineal bug,,-,High,Car,Primary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,48:35.0,,,30.91956,-24.1881,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18808,30.84834,-2776343281,3434021501,,-,,MSMA,Low,Car,Primary,,,,,,,,Update - Dead,,,,,2019 - Quarter 3,,,Prickly pear,Treated,19:22.0,,,30.84834,-24.18808,,,,,,,
Pp Large Walk Spray,,,,,,-24.18808,30.87908,-2776343281,3437443462,,-,,MSMA,High,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,needs biological control,36:37.0,,,30.87908,-24.18808,,,,,,,
Pp Large Walk Spray,,,,,,-24.18808,30.87908,-2776343281,3437443462,,-,,MSMA,High,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,36:37.0,,,30.87908,-24.18808,,,,,,,
Qon Large Car Bugs Update 23 August. Bugs Didnt Spread Added More Bugs,,,,,,-24.18808,30.87921,-2776343281,3437457933,,Mealy Bug,,-,High,Car,Primary,,,,,,,,,,,,,,,,Queen of the night,,33:17.0,,,30.87921,-24.18808,,,,,,,
Qon Large Car Bugs Update 23 August. Bugs Didnтt Spread Added More Bugs,,,,,,-24.18808,30.87921,-2776343281,3437457933,,Mealy Bug,,-,High,Car,Primary,,,,,,,,,,,,,,,,Queen of the night,bugs didnt take. Added more bugs,33:17.0,,,30.87921,-24.18808,,,,,,,
Hide,,,,,2021-01-26T14:40:57+02:00,-24.18806294,30.8426102,-2776341199,3433383662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qon Large Car Bugs,,,,,,-24.18805,30.87427,-2776339.62,3436908015,,Mealy Bug,,-,High,Car,Primary,,,,,,,,,,,,,,,,Queen of the night,,29:57.0,,,30.87427,-24.18805,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18802,30.8486,-2776335959,3434050444,,-,,-,Low,Car,Primary,,,,,,,,Removed to nursery,,,,,2019 - Quarter 3,,,Prickly pear,Treated,12:52.0,,,30.8486,-24.18802,,,,,,,
Qon Large Car Nursery And Spray,,,,,,-24.18801,30.87421,-2776334739,3436901336,,-,,MSMA,High,Car,Primary,,,,,,,,nursery,,,,,,,,Queen of the night,,31:44.0,,,30.87421,-24.18801,,,,,,,
Pp Large Walk Spray 8c. Update Spray Killed 50% Of Plant. Added Bugs Evidence Of Moth update 15 december bugs have taken,,,,,,-24.18797,30.87833,-2776329858,3437359972,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,evidence of moth. See if bugs spread from nearby infected plant,,,,,,,,Prickly Pear,bugs have taken,36:00.0,,,30.87833,-24.18797,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.18793,30.84715,-2776324976,3433889.03,,-,,MSMA,Low,Car,Primary,,,,,,,,Update - Dead,,,,,2019 - Quarter 3,,,Prickly pear,Treated,50:11.0,,,30.84715,-24.18793,,,,,,,
Pp Med Car Nursery 4c,,,,,,-24.18787,30.86943,-2776317654,3436369229,,-,,-,Med,Car,Primary,,,,,,,,nursery,,,,,,,,Prickly Pear,,53:50.0,,,30.86943,-24.18787,,,,,,,
Pp Med Car Nursery 4c,,,,,,-24.18787,30.86943,-2776317654,3436369229,,-,,-,Med,Car,Primary,,,,,,,,Nursery,,,,,2020 - Quarter 3,,,Prickly Pear,,53:50.0,,,30.86943,-24.18787,,,,,,,
